ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-04-25,25.69503941369163,14.750809200396217,30.443357761893513,25.69503941369163,25.69503941369163,-2.7518092610326654,-2.7518092610326654,-2.7518092610326654,-5.255168164757093,-5.255168164757093,-5.255168164757093,2.5033589037244273,2.5033589037244273,2.5033589037244273,0.0,0.0,0.0,22.943230152658966
2016-04-26,25.69958299935942,18.2360000683407,33.30316559539001,25.69958299935942,25.69958299935942,0.5121334806926678,0.5121334806926678,0.5121334806926678,-2.0122537273566983,-2.0122537273566983,-2.0122537273566983,2.524387208049366,2.524387208049366,2.524387208049366,0.0,0.0,0.0,26.21171648005209
2016-04-27,25.70412658502721,18.49033902485496,33.80777916977459,25.70412658502721,25.70412658502721,0.42528237187325696,0.42528237187325696,0.42528237187325696,-2.113952891324495,-2.113952891324495,-2.113952891324495,2.5392352631977517,2.5392352631977517,2.5392352631977517,0.0,0.0,0.0,26.12940895690047
2016-04-28,25.708670170695,19.61027295238942,35.84621675517066,25.708670170695,25.708670170695,2.2460165348973145,2.2460165348973145,2.2460165348973145,-0.30328524800298773,-0.30328524800298773,-0.30328524800298773,2.549301782900302,2.549301782900302,2.549301782900302,0.0,0.0,0.0,27.954686705592316
2016-04-29,25.713213756362787,21.996527715067497,38.32197605319542,25.713213756362787,25.713213756362787,4.306360484836815,4.306360484836815,4.306360484836815,1.7503313120110793,1.7503313120110793,1.7503313120110793,2.556029172825736,2.556029172825736,2.556029172825736,0.0,0.0,0.0,30.019574241199603
2016-04-30,25.717757342030577,23.947630674083552,40.15922701058025,25.717757342030577,25.717757342030577,5.989192808072471,5.989192808072471,5.989192808072471,3.42832469987329,3.42832469987329,3.42832469987329,2.560868108199182,2.560868108199182,2.560868108199182,0.0,0.0,0.0,31.706950150103047
2016-05-01,25.722300927698367,24.862049429407378,40.535915541487604,25.722300927698367,25.722300927698367,7.071246855903767,7.071246855903767,7.071246855903767,4.506004019558474,4.506004019558474,4.506004019558474,2.565242836345293,2.565242836345293,2.565242836345293,0.0,0.0,0.0,32.793547783602136
2016-05-02,25.726844513366157,14.978145000259401,30.751810894216042,25.726844513366157,25.726844513366157,-2.6846500283100965,-2.6846500283100965,-2.6846500283100965,-5.255168164752568,-5.255168164752568,-5.255168164752568,2.570518136442472,2.570518136442472,2.570518136442472,0.0,0.0,0.0,23.04219448505606
2016-05-03,25.731388099033946,18.445735510187472,33.805347761126775,25.731388099033946,25.731388099033946,0.5657150747387372,0.5657150747387372,0.5657150747387372,-2.012253727368895,-2.012253727368895,-2.012253727368895,2.5779688021076326,2.5779688021076326,2.5779688021076326,0.0,0.0,0.0,26.297103173772683
2016-05-04,25.735931684701733,18.595258388913578,34.133105676105295,25.735931684701733,25.735931684701733,0.47479953089197746,0.47479953089197746,0.47479953089197746,-2.113952891320504,-2.113952891320504,-2.113952891320504,2.5887524222124814,2.5887524222124814,2.5887524222124814,0.0,0.0,0.0,26.21073121559371
2016-05-05,25.740475270369522,20.671494664962708,36.29020903360919,25.740475270369522,25.740475270369522,2.3006008765356483,2.3006008765356483,2.3006008765356483,-0.3032852480062507,-0.3032852480062507,-0.3032852480062507,2.6038861245418987,2.6038861245418987,2.6038861245418987,0.0,0.0,0.0,28.04107614690517
2016-05-06,25.744785846996216,22.817370570002286,37.76169174119462,25.744785846996216,25.744785846996216,4.374559131296332,4.374559131296332,4.374559131296332,1.7503313120309736,1.7503313120309736,1.7503313120309736,2.6242278192653585,2.6242278192653585,2.6242278192653585,0.0,0.0,0.0,30.119344978292546
2016-05-07,25.74909642362291,24.319210686977247,39.521479312745385,25.74909642362291,25.74909642362291,6.0787870385320355,6.0787870385320355,6.0787870385320355,3.4283246998578276,3.4283246998578276,3.4283246998578276,2.650462338674208,2.650462338674208,2.650462338674208,0.0,0.0,0.0,31.827883462154944
2016-05-08,25.753407000249602,25.13738458276719,40.878597457512065,25.753407000249602,25.753407000249602,7.189096740221024,7.189096740221024,7.189096740221024,4.506004019550146,4.506004019550146,4.506004019550146,2.6830927206708775,2.6830927206708775,2.6830927206708775,0.0,0.0,0.0,32.94250374047063
2016-05-09,25.757717576876296,14.883580274831761,31.438546390424836,25.757717576876296,25.757717576876296,-2.532731434176191,-2.532731434176191,-2.532731434176191,-5.255168164755368,-5.255168164755368,-5.255168164755368,2.7224367305791772,2.7224367305791772,2.7224367305791772,0.0,0.0,0.0,23.224986142700104
2016-05-10,25.76202815350299,18.432145985984175,34.47436323653889,25.76202815350299,25.76202815350299,0.756374836205355,0.756374836205355,0.756374836205355,-2.0122537273614163,-2.0122537273614163,-2.0122537273614163,2.768628563566771,2.768628563566771,2.768628563566771,0.0,0.0,0.0,26.518402989708346
2016-05-11,25.766338730129682,19.016915124972876,33.459527609521146,25.766338730129682,25.766338730129682,0.707672631482027,0.707672631482027,0.707672631482027,-2.113952891328542,-2.113952891328542,-2.113952891328542,2.821625522810569,2.821625522810569,2.821625522810569,0.0,0.0,0.0,26.47401136161171
2016-05-12,25.770649306756372,20.135234893091702,36.01077646877833,25.770649306756372,25.770649306756372,2.577934082685525,2.577934082685525,2.577934082685525,-0.3032852480095714,-0.3032852480095714,-0.3032852480095714,2.8812193306950964,2.8812193306950964,2.8812193306950964,0.0,0.0,0.0,28.3485833894419
2016-05-13,25.77495988338307,22.269417854110678,38.13250153822061,25.77495988338307,25.77495988338307,4.697382917751133,4.697382917751133,4.697382917751133,1.7503313120153654,1.7503313120153654,1.7503313120153654,2.9470516057357687,2.9470516057357687,2.9470516057357687,0.0,0.0,0.0,30.472342801134204
2016-05-14,25.77927046000976,24.021472116558847,40.111288270262136,25.77927046000976,25.77927046000976,6.446957629785771,6.446957629785771,6.446957629785771,3.4283246998674204,3.4283246998674204,3.4283246998674204,3.018632929918351,3.018632929918351,3.018632929918351,0.0,0.0,0.0,32.226228089795526
2016-05-15,25.783581036636456,25.530784912191624,41.075907716033086,25.783581036636456,25.783581036636456,7.601368862175117,7.601368862175117,7.601368862175117,4.506004019547207,4.506004019547207,4.506004019547207,3.0953648426279106,3.0953648426279106,3.0953648426279106,0.0,0.0,0.0,33.38494989881157
2016-05-16,25.787891613263145,15.815889907215649,31.502953388328812,25.787891613263145,25.787891613263145,-2.0786041342739816,-2.0786041342739816,-2.0786041342739816,-5.255168164758167,-5.255168164758167,-5.255168164758167,3.1765640304841862,3.1765640304841862,3.1765640304841862,0.0,0.0,0.0,23.709287478989165
2016-05-17,25.792202189889842,19.07855676922798,34.2561448991531,25.792202189889842,25.792202189889842,1.2492342113457007,1.2492342113457007,1.2492342113457007,-2.0122537273736123,-2.0122537273736123,-2.0122537273736123,3.261487938719313,3.261487938719313,3.261487938719313,0.0,0.0,0.0,27.041436401235543
2016-05-18,25.796512766516532,19.106391867141358,34.168285734692816,25.796512766516532,25.796512766516532,1.23540811870185,1.23540811870185,1.23540811870185,-2.1139528913159715,-2.1139528913159715,-2.1139528913159715,3.3493610100178213,3.3493610100178213,3.3493610100178213,0.0,0.0,0.0,27.031920885218383
2016-05-19,25.80082334314323,21.077571632443306,36.84656970820077,25.80082334314323,25.80082334314323,3.1361155130105067,3.1361155130105067,3.1361155130105067,-0.3032852479984083,-0.3032852479984083,-0.3032852479984083,3.439400761008915,3.439400761008915,3.439400761008915,0.0,0.0,0.0,28.936938856153734
2016-05-20,25.80513391976992,23.19298341589164,38.67420784240451,25.80513391976992,25.80513391976992,5.2811742462303055,5.2811742462303055,5.2811742462303055,1.7503313120276893,1.7503313120276893,1.7503313120276893,3.530842934202617,3.530842934202617,3.530842934202617,0.0,0.0,0.0,31.086308166000222
2016-05-21,25.809444496396612,24.934398815736635,40.14512705362544,25.809444496396612,25.809444496396612,7.0512897125566205,7.0512897125566205,7.0512897125566205,3.428324699877015,3.428324699877015,3.428324699877015,3.6229650126796047,3.6229650126796047,3.6229650126796047,0.0,0.0,0.0,32.86073420895323
2016-05-22,25.813755073023305,26.339758298870496,41.94978080482712,25.813755073023305,25.813755073023305,8.221111473838008,8.221111473838008,8.221111473838008,4.50600401953888,4.50600401953888,4.50600401953888,3.7151074542991283,3.7151074542991283,3.7151074542991283,0.0,0.0,0.0,34.03486654686131
2016-05-23,25.81806564965,16.83104273075516,32.070730085209895,25.81806564965,25.81806564965,-1.4484760757713855,-1.4484760757713855,-1.4484760757713855,-5.255168164752611,-5.255168164752611,-5.255168164752611,3.8066920889812246,3.8066920889812246,3.8066920889812246,0.0,0.0,0.0,24.369589573878613
2016-05-24,25.822376226276692,19.65531883171247,35.18790067709907,25.822376226276692,25.822376226276692,1.8849834963323435,1.8849834963323435,1.8849834963323435,-2.012253727366133,-2.012253727366133,-2.012253727366133,3.8972372236984767,3.8972372236984767,3.8972372236984767,0.0,0.0,0.0,27.707359722609034
2016-05-25,25.826686802903385,20.984640627236146,35.611267798633286,25.826686802903385,25.826686802903385,1.872416220440575,1.872416220440575,1.872416220440575,-2.1139528913240095,-2.1139528913240095,-2.1139528913240095,3.9863691117645845,3.9863691117645845,3.9863691117645845,0.0,0.0,0.0,27.69910302334396
2016-05-26,25.83099737953008,21.533196191702622,37.33366100659568,25.83099737953008,25.83099737953008,3.770544314131401,3.770544314131401,3.770544314131401,-0.3032852480016713,-0.3032852480016713,-0.3032852480016713,4.0738295621330725,4.0738295621330725,4.0738295621330725,0.0,0.0,0.0,29.60154169366148
2016-05-27,25.835307956156772,23.669097781899758,39.0314160415508,25.835307956156772,25.835307956156772,5.909810898937515,5.909810898937515,5.909810898937515,1.7503313120196518,1.7503313120196518,1.7503313120196518,4.159479586917863,4.159479586917863,4.159479586917863,0.0,0.0,0.0,31.745118855094287
2016-05-28,25.839618532783465,26.108261850147688,41.86944401042512,25.839618532783465,25.839618532783465,7.6716238072269975,7.6716238072269975,7.6716238072269975,3.428324699861552,3.428324699861552,3.428324699861552,4.243299107365445,4.243299107365445,4.243299107365445,0.0,0.0,0.0,33.51124234001046
2016-05-29,25.84392910941016,27.015231240583983,42.833915399932394,25.84392910941016,25.84392910941016,8.83138687585299,8.83138687585299,8.83138687585299,4.506004019552799,4.506004019552799,4.506004019552799,4.325382856300191,4.325382856300191,4.325382856300191,0.0,0.0,0.0,34.67531598526315
2016-05-30,25.84823968603685,17.305716854129205,32.91549216622791,25.84823968603685,25.84823968603685,-0.8492354396148142,-0.8492354396148142,-0.8492354396148142,-5.255168164756443,-5.255168164756443,-5.255168164756443,4.4059327251416285,4.4059327251416285,4.4059327251416285,0.0,0.0,0.0,24.999004246422036
2016-05-31,25.852550262663545,20.85655224139532,36.2706427824987,25.852550262663545,25.852550262663545,2.4729931753524577,2.4729931753524577,2.4729931753524577,-2.012253727365903,-2.012253727365903,-2.012253727365903,4.485246902718361,4.485246902718361,4.485246902718361,0.0,0.0,0.0,28.325543438016002
2016-06-01,25.856860839290235,20.41638129340254,36.576189233021196,25.856860839290235,25.856860839290235,2.4497533471856876,2.4497533471856876,2.4497533471856876,-2.1139528913320476,-2.1139528913320476,-2.1139528913320476,4.563706238517735,4.563706238517735,4.563706238517735,0.0,0.0,0.0,28.306614186475922
2016-06-02,25.86117141591693,22.527872065804033,38.35313014533818,25.86117141591693,25.86117141591693,4.338473084437476,4.338473084437476,4.338473084437476,-0.30328524799050827,-0.30328524799050827,-0.30328524799050827,4.641758332427984,4.641758332427984,4.641758332427984,0.0,0.0,0.0,30.19964450035441
2016-06-03,25.86548199254362,24.460865739666914,39.94488974612787,25.86548199254362,25.86548199254362,6.470231216740973,6.470231216740973,6.470231216740973,1.7503313120180097,1.7503313120180097,1.7503313120180097,4.719899904722963,4.719899904722963,4.719899904722963,0.0,0.0,0.0,32.33571320928459
2016-06-04,25.86979256917032,26.092251323741472,41.75130686515327,25.86979256917032,25.86979256917032,8.226982732743892,8.226982732743892,8.226982732743892,3.4283246998711463,3.4283246998711463,3.4283246998711463,4.798658032872745,4.798658032872745,4.798658032872745,0.0,0.0,0.0,34.09677530191421
2016-06-05,25.874103145797008,27.636717678782357,42.51902037438835,25.874103145797008,25.874103145797008,9.384574874809918,9.384574874809918,9.384574874809918,4.506004019544472,4.506004019544472,4.506004019544472,4.878570855265445,4.878570855265445,4.878570855265445,0.0,0.0,0.0,35.25867802060692
2016-06-06,25.878413722423705,18.306608423901626,33.266810606505885,25.878413722423705,25.878413722423705,-0.2949998285406986,-0.2949998285406986,-0.2949998285406986,-5.255168164749852,-5.255168164749852,-5.255168164749852,4.960168336209153,4.960168336209153,4.960168336209153,0.0,0.0,0.0,25.583413893883005
2016-06-07,25.882724299050395,20.99199709134538,36.76367611993475,25.882724299050395,25.882724299050395,3.0316999350449447,3.0316999350449447,3.0316999350449447,-2.012253727358425,-2.012253727358425,-2.012253727358425,5.04395366240337,5.04395366240337,5.04395366240337,0.0,0.0,0.0,28.91442423409534
2016-06-08,25.88703487567709,21.54637315805646,36.35535380793464,25.88703487567709,25.88703487567709,3.0164329084299584,3.0164329084299584,3.0164329084299584,-2.113952891319477,-2.113952891319477,-2.113952891319477,5.130385799749435,5.130385799749435,5.130385799749435,0.0,0.0,0.0,28.90346778410705
2016-06-09,25.89134545230378,22.219984510788333,38.427028871138546,25.89134545230378,25.89134545230378,4.916578434759993,4.916578434759993,4.916578434759993,-0.303285248008255,-0.303285248008255,-0.303285248008255,5.219863682768247,5.219863682768247,5.219863682768247,0.0,0.0,0.0,30.807923887063772
2016-06-10,25.89459274856518,24.903764213964045,40.65760532108928,25.89459274856518,25.89459274856518,7.063043751315768,7.063043751315768,7.063043751315768,1.750331312023938,1.750331312023938,1.750331312023938,5.31271243929183,5.31271243929183,5.31271243929183,0.0,0.0,0.0,32.95763649988095
2016-06-11,25.897840044826577,27.139034751151407,42.37614316478627,25.897840044826577,25.897840044826577,8.837496673055737,8.837496673055737,8.837496673055737,3.428324699870001,3.428324699870001,3.428324699870001,5.409171973185737,5.409171973185737,5.409171973185737,0.0,0.0,0.0,34.73533671788231
2016-06-12,25.901087341087973,27.78814114149655,43.34037454858001,25.901087341087973,25.901087341087973,10.015392160101625,10.015392160101625,10.015392160101625,4.506004019536144,4.506004019536144,4.506004019536144,5.5093881405654805,5.5093881405654805,5.5093881405654805,0.0,0.0,0.0,35.9164795011896
2016-06-13,25.90433463734937,18.31654154941305,34.26184856325809,25.90433463734937,25.90433463734937,0.35823849869167246,0.35823849869167246,0.35823849869167246,-5.25516816474533,-5.25516816474533,-5.25516816474533,5.613406663437002,5.613406663437002,5.613406663437002,0.0,0.0,0.0,26.26257313604104
2016-06-14,25.907581933610764,22.21953512387776,37.74215690354015,25.907581933610764,25.907581933610764,3.708916104715968,3.708916104715968,3.708916104715968,-2.0122537273633716,-2.0122537273633716,-2.0122537273633716,5.72116983207934,5.72116983207934,5.72116983207934,0.0,0.0,0.0,29.616498038326732
2016-06-15,25.91082922987216,21.535804653140683,37.39662008196009,25.91082922987216,25.91082922987216,3.7185630656026367,3.7185630656026367,3.7185630656026367,-2.1139528913275147,-2.1139528913275147,-2.1139528913275147,5.832515956930152,5.832515956930152,5.832515956930152,0.0,0.0,0.0,29.629392295474798
2016-06-16,25.914076526133556,23.76022614232705,39.20286459555269,25.914076526133556,25.914076526133556,5.643896197280083,5.643896197280083,5.643896197280083,-0.3032852480115757,-0.3032852480115757,-0.3032852480115757,5.947181445291659,5.947181445291659,5.947181445291659,0.0,0.0,0.0,31.557972723413638
2016-06-17,25.917323822394955,26.156658850732004,41.56722323082954,25.917323822394955,25.917323822394955,7.815136612540847,7.815136612540847,7.815136612540847,1.750331312029867,1.750331312029867,1.750331312029867,6.064805300510981,6.064805300510981,6.064805300510981,0.0,0.0,0.0,33.7324604349358
2016-06-18,25.92057111865635,27.249776181417644,43.68705523605627,25.92057111865635,25.92057111865635,9.613260473784548,9.613260473784548,9.613260473784548,3.428324699879594,3.428324699879594,3.428324699879594,6.184935773904955,6.184935773904955,6.184935773904955,0.0,0.0,0.0,35.5338315924409
2016-06-19,25.923818414917747,29.296737419207734,44.77787343880265,25.923818414917747,25.923818414917747,10.813042864111782,10.813042864111782,10.813042864111782,4.5060040195500655,4.5060040195500655,4.5060040195500655,6.307038844561717,6.307038844561717,6.307038844561717,0.0,0.0,0.0,36.736861279029526
2016-06-20,25.927065711179143,20.08331017195916,34.60688644273053,25.927065711179143,25.927065711179143,1.175339996103666,1.175339996103666,1.175339996103666,-5.2551681647470945,-5.2551681647470945,-5.2551681647470945,6.43050816085076,6.43050816085076,6.43050816085076,0.0,0.0,0.0,27.10240570728281
2016-06-21,25.93031300744054,22.862807981517076,38.506953638850256,25.93031300744054,25.93031300744054,4.542422323610217,4.542422323610217,4.542422323610217,-2.0122537273631416,-2.0122537273631416,-2.0122537273631416,6.554676050973359,6.554676050973359,6.554676050973359,0.0,0.0,0.0,30.472735331050757
2016-06-22,25.933560303701935,22.914358277788658,38.22215337103999,25.933560303701935,25.933560303701935,4.564872307429459,4.564872307429459,4.564872307429459,-2.113952891323524,-2.113952891323524,-2.113952891323524,6.678825198752984,6.678825198752984,6.678825198752984,0.0,0.0,0.0,30.498432611131392
2016-06-23,25.93680759996333,24.627867542784617,41.08279915602249,25.93680759996333,25.93680759996333,6.498915336964791,6.498915336964791,6.498915336964791,-0.3032852480148387,-0.3032852480148387,-0.3032852480148387,6.80220058497963,6.80220058497963,6.80220058497963,0.0,0.0,0.0,32.43572293692812
2016-06-24,25.94005489622473,26.754846224401433,42.68173178321682,25.94005489622473,25.94005489622473,8.674352625402205,8.674352625402205,8.674352625402205,1.7503313120142585,1.7503313120142585,1.7503313120142585,6.924021313387947,6.924021313387947,6.924021313387947,0.0,0.0,0.0,34.61440752162694
2016-06-25,25.943302192486126,29.183134215841076,44.20987042234363,25.943302192486126,25.943302192486126,10.471816672532867,10.471816672532867,10.471816672532867,3.4283246998748718,3.4283246998748718,3.4283246998748718,7.043491972657995,7.043491972657995,7.043491972657995,0.0,0.0,0.0,36.415118865019
2016-06-26,25.94654948874752,30.124813408744238,45.45075454921496,25.94654948874752,25.94654948874752,11.665817249634387,11.665817249634387,11.665817249634387,4.506004019541738,4.506004019541738,4.506004019541738,7.159813230092648,7.159813230092648,7.159813230092648,0.0,0.0,0.0,37.61236673838191
2016-06-27,25.949796785008918,20.076984867928914,36.34045530187063,25.949796785008918,25.949796785008918,2.0170232420670886,2.0170232420670886,2.0170232420670886,-5.255168164750928,-5.255168164750928,-5.255168164750928,7.272191406818016,7.272191406818016,7.272191406818016,0.0,0.0,0.0,27.966820027076007
2016-06-28,25.953044081270313,23.200805455369828,38.91237136721481,25.953044081270313,25.953044081270313,5.36759311882735,5.36759311882735,5.36759311882735,-2.0122537273629124,-2.0122537273629124,-2.0122537273629124,7.3798468461902615,7.3798468461902615,7.3798468461902615,0.0,0.0,0.0,31.320637200097664
2016-06-29,25.95629137753171,24.11879624383549,39.41187104792885,25.95629137753171,25.95629137753171,5.3680680626257455,5.3680680626257455,5.3680680626257455,-2.113952891331562,-2.113952891331562,-2.113952891331562,7.482020953957307,7.482020953957307,7.482020953957307,0.0,0.0,0.0,31.324359440157455
2016-06-30,25.959538673793105,25.209051335614788,40.76551151101827,25.959538673793105,25.959538673793105,7.274696609908418,7.274696609908418,7.274696609908418,-0.3032852480037333,-0.3032852480037333,-0.3032852480037333,7.577981857912151,7.577981857912151,7.577981857912151,0.0,0.0,0.0,33.23423528370152
2016-07-01,25.962785970054505,27.068989770534074,43.212546184433684,25.962785970054505,25.962785970054505,9.417360015521151,9.417360015521151,9.417360015521151,1.750331312034153,1.750331312034153,1.750331312034153,7.667028703486999,7.667028703486999,7.667028703486999,0.0,0.0,0.0,35.38014598557565
2016-07-02,25.9660332663159,29.575669462972147,44.87449194113103,25.9660332663159,25.9660332663159,11.176819367106802,11.176819367106802,11.176819367106802,3.428324699873726,3.428324699873726,3.428324699873726,7.748494667233075,7.748494667233075,7.748494667233075,0.0,0.0,0.0,37.142852633422706
2016-07-03,25.969280562577296,30.560271879453552,46.08682528765955,25.969280562577296,25.969280562577296,12.327752849384604,12.327752849384604,12.327752849384604,4.506004019555657,4.506004019555657,4.506004019555657,7.8217488298289455,7.8217488298289455,7.8217488298289455,0.0,0.0,0.0,38.2970334119619
2016-07-04,25.972527858838692,20.70757666727537,36.13447999772802,25.972527858838692,25.972527858838692,2.6310289370293436,2.6310289370293436,2.6310289370293436,-5.2551681647537265,-5.2551681647537265,-5.2551681647537265,7.886197101783071,7.886197101783071,7.886197101783071,0.0,0.0,0.0,28.603556795868037
2016-07-05,25.975775155100088,23.521417738931564,39.11461290247333,25.975775155100088,25.975775155100088,5.929028708938048,5.929028708938048,5.929028708938048,-2.0122537273606094,-2.0122537273606094,-2.0122537273606094,7.941282436298657,7.941282436298657,7.941282436298657,0.0,0.0,0.0,31.904803864038136
2016-07-06,25.979022451361487,24.44858232254533,38.940242647576774,25.979022451361487,25.979022451361487,5.872531701902456,5.872531701902456,5.872531701902456,-2.1139528913310204,-2.1139528913310204,-2.1139528913310204,7.9864845932334765,7.9864845932334765,7.9864845932334765,0.0,0.0,0.0,31.851554153263944
2016-07-07,25.982269747622883,25.277001396906655,41.23419286769833,25.982269747622883,25.982269747622883,7.718034486496167,7.718034486496167,7.718034486496167,-0.30328524799257023,-0.30328524799257023,-0.30328524799257023,8.021319734488737,8.021319734488737,8.021319734488737,0.0,0.0,0.0,33.70030423411905
2016-07-08,25.98551704388428,28.238638412582432,44.06788033691822,25.98551704388428,25.98551704388428,9.795671445866347,9.795671445866347,9.795671445866347,1.7503313120261148,1.7503313120261148,1.7503313120261148,8.045340133840234,8.045340133840234,8.045340133840234,0.0,0.0,0.0,35.781188489750626
2016-07-09,25.988764340145675,30.33908843476632,44.828091119304915,25.988764340145675,25.988764340145675,11.486458972844634,11.486458972844634,11.486458972844634,3.4283246998725794,3.4283246998725794,3.4283246998725794,8.058134272972055,8.058134272972055,8.058134272972055,0.0,0.0,0.0,37.47522331299031
2016-07-10,25.99201163640707,30.456657384217756,46.43498986417466,25.99201163640707,25.99201163640707,12.565331590268558,12.565331590268558,12.565331590268558,4.506004019558806,4.506004019558806,4.506004019558806,8.059327570709755,8.059327570709755,8.059327570709755,0.0,0.0,0.0,38.55734322667563
2016-07-11,25.995258932668467,21.210507220544194,36.40734589904682,25.995258932668467,25.995258932668467,2.793415790270228,2.793415790270228,2.793415790270228,-5.255168164749203,-5.255168164749203,-5.255168164749203,8.048583955019431,8.048583955019431,8.048583955019431,0.0,0.0,0.0,28.788674722938694
2016-07-12,25.998506228929863,24.46177994258681,39.68016474265377,25.998506228929863,25.998506228929863,6.013354711275232,6.013354711275232,6.013354711275232,-2.0122537273676295,-2.0122537273676295,-2.0122537273676295,8.02560843864286,8.02560843864286,8.02560843864286,0.0,0.0,0.0,32.011860940205096
2016-07-13,26.00175352519126,24.192690982883487,39.59329054431046,26.00175352519126,26.00175352519126,5.876197909805872,5.876197909805872,5.876197909805872,-2.11395289132703,-2.11395289132703,-2.11395289132703,7.990150801132903,7.990150801132903,7.990150801132903,0.0,0.0,0.0,31.87795143499713
2016-07-14,26.005000821452654,25.696789421175236,41.72312613816236,26.005000821452654,26.005000821452654,7.638725166714535,7.638725166714535,7.638725166714535,-0.30328524801025936,-0.30328524801025936,-0.30328524801025936,7.942010414724793,7.942010414724793,7.942010414724793,0.0,0.0,0.0,33.64372598816719
2016-07-15,26.008125247759715,27.636803148829053,43.32819931618667,26.008125247759715,26.008125247759715,9.631373493533092,9.631373493533092,9.631373493533092,1.7503313120320436,1.7503313120320436,1.7503313120320436,7.88104218150105,7.88104218150105,7.88104218150105,0.0,0.0,0.0,35.639498741292805
2016-07-16,26.01124967406677,29.772712257749816,44.94297577991944,26.01124967406677,26.01124967406677,11.23548817728383,11.23548817728383,11.23548817728383,3.428324699878597,3.428324699878597,3.428324699878597,7.807163477405234,7.807163477405234,7.807163477405234,0.0,0.0,0.0,37.2467378513506
2016-07-17,26.01437410037383,30.63629472463553,46.491078208259545,26.01437410037383,26.01437410037383,12.226365947306428,12.226365947306428,12.226365947306428,4.506004019555864,4.506004019555864,4.506004019555864,7.720361927750563,7.720361927750563,7.720361927750563,0.0,0.0,0.0,38.240740047680255
2016-07-18,26.01749852668089,21.02613232294817,36.181619271187195,26.01749852668089,26.01749852668089,2.36553560709283,2.36553560709283,2.36553560709283,-5.255168164753037,-5.255168164753037,-5.255168164753037,7.620703771845867,7.620703771845867,7.620703771845867,0.0,0.0,0.0,28.38303413377372
2016-07-19,26.020622952987946,24.005462234812285,39.016791346536216,26.020622952987946,26.020622952987946,5.49608878671478,5.49608878671478,5.49608878671478,-2.0122537273601506,-2.0122537273601506,-2.0122537273601506,7.50834251407493,7.50834251407493,7.50834251407493,0.0,0.0,0.0,31.516711739702725
2016-07-20,26.023747379295006,23.69721931129096,39.11537285941012,26.023747379295006,26.023747379295006,5.269574616533556,5.269574616533556,5.269574616533556,-2.1139528913144594,-2.1139528913144594,-2.1139528913144594,7.383527507848016,7.383527507848016,7.383527507848016,0.0,0.0,0.0,31.293321995828563
2016-07-21,26.026871805602063,25.122682261878428,41.27558961589692,26.026871805602063,26.026871805602063,6.943326831706951,6.943326831706951,6.943326831706951,-0.30328524799915396,-0.30328524799915396,-0.30328524799915396,7.246612079706105,7.246612079706105,7.246612079706105,0.0,0.0,0.0,32.97019863730901
2016-07-22,26.02999623190912,26.547647911997164,42.43598972175177,26.02999623190912,26.02999623190912,8.848392087487484,8.848392087487484,8.848392087487484,1.7503313120164352,1.7503313120164352,1.7503313120164352,7.098060775471049,7.098060775471049,7.098060775471049,0.0,0.0,0.0,34.878388319396606
2016-07-23,26.03312065821618,28.30022791751537,44.126541186534105,26.03312065821618,26.03312065821618,10.36678000014817,10.36678000014817,10.36678000014817,3.428324699866711,3.428324699866711,3.428324699866711,6.938455300281458,6.938455300281458,6.938455300281458,0.0,0.0,0.0,36.39990065836435
2016-07-24,26.036245084523237,29.928816516670107,44.91258712431169,26.036245084523237,26.036245084523237,11.274502750227917,11.274502750227917,11.274502750227917,4.506004019552924,4.506004019552924,4.506004019552924,6.768498730674993,6.768498730674993,6.768498730674993,0.0,0.0,0.0,37.310747834751155
2016-07-25,26.039369510830298,19.91529454412817,35.39444974564881,26.039369510830298,26.039369510830298,1.333849435306039,1.333849435306039,1.333849435306039,-5.255168164754801,-5.255168164754801,-5.255168164754801,6.589017600060841,6.589017600060841,6.589017600060841,0.0,0.0,0.0,27.373218946136337
2016-07-26,26.042493937137355,22.473250825298567,39.23294761213922,26.042493937137355,26.042493937137355,4.388707771516376,4.388707771516376,4.388707771516376,-2.012253727359921,-2.012253727359921,-2.012253727359921,6.400961498876298,6.400961498876298,6.400961498876298,0.0,0.0,0.0,30.43120170865373
2016-07-27,26.04561836344441,22.197119815239525,37.87628753876199,26.04561836344441,26.04561836344441,4.091446995388069,4.091446995388069,4.091446995388069,-2.113952891325947,-2.113952891325947,-2.113952891325947,6.205399886714016,6.205399886714016,6.205399886714016,0.0,0.0,0.0,30.13706535883248
2016-07-28,26.048742789751472,23.788044269008335,39.84489334468048,26.048742789751472,26.048742789751472,5.700230636487533,5.700230636487533,5.700230636487533,-0.30328524800241696,-0.30328524800241696,-0.30328524800241696,6.00351588448995,6.00351588448995,6.00351588448995,0.0,0.0,0.0,31.748973426239004
2016-07-29,26.05186721605853,25.615356078799454,41.32487025091275,26.05186721605853,26.05186721605853,7.546928210409265,7.546928210409265,7.546928210409265,1.7503313120083983,1.7503313120083983,1.7503313120083983,5.796596898400866,5.796596898400866,5.796596898400866,0.0,0.0,0.0,33.598795426467795
